team_id,equipo_canonico,anio,nombre_temporada,sede_principal
040,Sultanes de Monterrey,1953,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1954,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1955,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1956,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1957,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1958,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1959,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1960,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1961,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1962,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1963,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1964,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1965,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1966,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1967,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1968,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1969,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1970,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1971,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1972,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1973,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1974,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1975,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1976,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1977,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1978,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1979,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1980,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1981,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1982,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1983,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1984,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1985,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1986,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1987,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1988,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1989,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1990,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1991,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1992,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1993,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1994,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1995,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1996,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1997,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1998,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,1999,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2000,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2001,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2002,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2003,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2004,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2005,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2006,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2007,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2008,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2009,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2010,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2011,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2012,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2013,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2014,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2015,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2016,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2017,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2018,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2019,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2020,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2021,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2022,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2023,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2024,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2025,Sultanes de Monterrey,Monterrey
040,Sultanes de Monterrey,2026,Sultanes de Monterrey,Monterrey
041,Azules de Veracruz,1940,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1941,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1942,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1943,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1944,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1945,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1946,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1947,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1948,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1949,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1950,Azules de Veracruz,Ciudad de México
041,Azules de Veracruz,1951,Azules de Veracruz,Ciudad de México
042,Dorados de Chihuahua,1940,Dorados deChihuahua,Chihuahua
042,Dorados de Chihuahua,1973,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1974,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1975,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1976,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1977,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1978,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1979,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1980,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1981,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,1982,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,2007,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,2008,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,2009,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,2010,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,2024,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,2025,Dorados de Chihuahua,Chihuahua
042,Dorados de Chihuahua,2026,Dorados de Chihuahua,Chihuahua
043,Tecolotes de los Dos Laredos,1940,La Junta,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1944,La Junta,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1945,La Junta,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1946,La Junta,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1949,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1950,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1951,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1952,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1953,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1954,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1955,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1956,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1957,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1958,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1959,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1976,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1977,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1978,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1979,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1980,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1981,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1982,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1983,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1984,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1985,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1986,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1987,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1988,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1989,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1990,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1991,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1992,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1993,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1994,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1995,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1996,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1997,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1998,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,1999,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2000,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2001,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2002,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2003,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2008,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2009,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2010,Tecolotes de Nuevo Laredo,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2018,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2019,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2020,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2021,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2022,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2023,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2024,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2025,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
043,Tecolotes de los Dos Laredos,2026,Tecolotes de los Dos Laredos,Nuevo Laredo / Dos Laredos
