team_id,equipo_canonico,anio,nombre_temporada,sede_principal
054,Acereros de Monclova,2010,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2011,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2012,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2013,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2014,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2015,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2016,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2017,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2018,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2019,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2020,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2021,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2022,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2023,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2024,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2025,Acereros del Norte,Monclova / Sabinas
054,Acereros de Monclova,2026,Acereros del Norte,Monclova / Sabinas
055,Indios de Ciudad Juárez,1973,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1974,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1975,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1976,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1977,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1978,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1979,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1980,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1981,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1982,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1983,Indios de Cd. Juarez,Ciudad Juárez
055,Indios de Ciudad Juárez,1984,Indios de Cd. Juarez,Ciudad Juárez
056,Olmecas de Tabasco,1975,Cardenales de Tabasco,Villahermosa
056,Olmecas de Tabasco,1977,Plataneros de Tabasco,Villahermosa
056,Olmecas de Tabasco,1978,Plataneros de Tabasco,Villahermosa
056,Olmecas de Tabasco,1979,Plataneros de Tabasco,Villahermosa
056,Olmecas de Tabasco,1980,Plataneros de Tabasco,Villahermosa
056,Olmecas de Tabasco,1981,Plataneros de Tabasco,Villahermosa
056,Olmecas de Tabasco,1982,Plataneros de Tabasco,Villahermosa
056,Olmecas de Tabasco,1983,Plataneros de Tabasco,Villahermosa
056,Olmecas de Tabasco,1984,Plataneros de Tabasco,Villahermosa
056,Olmecas de Tabasco,1985,Ganaderos de Tabasco,Villahermosa
056,Olmecas de Tabasco,1986,Ganaderos de Tabasco,Villahermosa
056,Olmecas de Tabasco,1987,Ganaderos de Tabasco,Villahermosa
056,Olmecas de Tabasco,1988,Ganaderos de Tabasco,Villahermosa
056,Olmecas de Tabasco,1989,Ganaderos de Tabasco,Villahermosa
056,Olmecas de Tabasco,1990,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1991,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1992,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1993,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1994,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1995,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1996,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1997,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1998,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,1999,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2000,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2001,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2002,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2003,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2004,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2005,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2006,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2007,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2008,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2009,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2010,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2011,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2012,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2013,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2014,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2015,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2016,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2017,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2018,Olmecas de Tabasco,Villahermosa
