team_id,equipo_canonico,anio,nombre_temporada,sede_principal
044,Diablos Rojos del México,1940,Rojos del México,Ciudad de México
044,Diablos Rojos del México,1941,Rojos del México,Ciudad de México
044,Diablos Rojos del México,1942,Rojos del México,Ciudad de México
044,Diablos Rojos del México,1943,Rojos del México,Ciudad de México
044,Diablos Rojos del México,1944,Rojos del México,Ciudad de México
044,Diablos Rojos del México,1945,Rojos del México,Ciudad de México
044,Diablos Rojos del México,1946,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1947,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1948,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1949,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1950,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1951,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1952,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1953,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1954,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1955,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1956,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1957,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1958,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1959,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1960,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1961,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1962,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1963,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1964,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1965,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1966,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1967,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1968,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1969,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1970,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1971,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1972,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1973,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1974,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1975,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1976,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1977,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1978,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1979,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1980,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1981,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1982,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1983,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1984,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1985,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1986,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1987,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1988,Diablos Rojos del México,Ciudad de México
044,Diablos Rojos del México,1989,Diablos Rojos del México,Ciudad de México
