team_id,equipo_canonico,anio,nombre_temporada,sede_principal
056,Olmecas de Tabasco,2019,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2020,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2021,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2022,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2023,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2024,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2025,Olmecas de Tabasco,Villahermosa
056,Olmecas de Tabasco,2026,Olmecas de Tabasco,Villahermosa
057,Rieleros de Aguascalientes,1975,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1976,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1977,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1978,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1979,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1980,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1981,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1982,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1983,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1984,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1985,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1986,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1987,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1988,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1989,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1990,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1991,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1992,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1993,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1994,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1995,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1996,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1997,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1998,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,1999,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2004,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2005,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2006,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2007,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2012,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2013,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2014,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2015,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2016,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2017,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2018,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2019,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2020,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2021,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2022,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2023,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2024,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2025,Rieleros de Aguascalientes,Aguascalientes
057,Rieleros de Aguascalientes,2026,Rieleros de Aguascalientes,Aguascalientes
058,Alacranes de Durango,1976,Alacranes de Durango,Durango
058,Alacranes de Durango,1977,Alacranes de Durango,Durango
058,Alacranes de Durango,1978,Alacranes de Durango,Durango
058,Alacranes de Durango,1979,Alacranes de Durango,Durango
059,Bravos de León,1979,Cachorros de León,León
059,Bravos de León,1980,Cachorros de León,León
059,Bravos de León,1983,Cachorros de León,León
059,Bravos de León,1984,Cachorros de León,León
059,Bravos de León,1985,Cachorros de León,León
